price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,construction_year,neighborhood,city,climatisation,parabole_tv,pool,handicapped_access,parking,garage,garden,fireplace,interphone,terrace,electric_heating,elevator,alarm_system,internet_access,sea_view,furnished,central_heating,kitchen_equipped
160000.0,Appartement,3,1,3,64.0,0.0,,Centre Ville - Lafayette,Tunis,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
120000.0,Appartement,2,1,,70.0,0.0,,Monastir,Monastir,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152520.0,Appartement,3,1,3,82.0,0.0,,Oued Ellil,Manouba,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0
900000.0,Appartement,4,2,4,203.0,203.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
650.0,Appartement,2,1,3,90.0,0.0,2022.0,Mégrine,Ben Arous,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
320000.0,Appartement,3,1,,0.0,0.0,,Sousse Jawhara,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240000.0,Appartement,2,,2,80.0,80.0,,Akouda,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000.0,Appartement,3,,4,110.0,0.0,,Manouba Ville,Manouba,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1
150000.0,Appartement,,,,0.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Appartement,4,1,4,135.0,0.0,,Kélibia,Nabeul,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
590000.0,Appartement,3,3,4,180.0,0.0,,Hammamet,Nabeul,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
370000.0,Appartement,2,1,3,80.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180000.0,Appartement,2,,2,119.0,119.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90000.0,Appartement,2,1,3,49.0,68.0,2010.0,Sidi El Béchir,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175000.0,Appartement,,1,,66.0,0.0,,Monastir,Monastir,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
670000.0,Appartement,2,,3,92.0,92.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410000.0,Appartement,2,2,2,117.0,117.0,,Aïn Zaghouan,Tunis,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
230000.0,Appartement,1,1,3,68.0,0.0,2016.0,La Soukra,Ariana,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
120000.0,Appartement,,1,1,32.0,0.0,2010.0,Ennasr,Ariana,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
175000.0,Appartement,1,1,2,65.0,0.0,2005.0,Ennasr,Ariana,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
330000.0,Appartement,1,,1,50.0,50.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290000.0,Appartement,1,,1,89.0,89.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000.0,Appartement,3,,3,130.0,130.0,,Carthage,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245000.0,Appartement,2,,2,105.0,105.0,,Raoued,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188000.0,Appartement,1,,1,69.0,69.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000.0,Appartement,3,1,4,93.0,0.0,,Dar Ch'abane El Fehri,Nabeul,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
135000.0,Appartement,2,1,3,79.0,79.0,,Medina Jedida,Ben Arous,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
275000.0,Appartement,3,1,3,156.0,156.0,,Medina Jedida,Ben Arous,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
135000.0,Appartement,2,1,2,79.0,79.0,,Medina Jedida,Ben Arous,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
250000.0,Appartement,2,1,3,82.0,0.0,,Béni Khiar,Nabeul,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0
280000.0,Appartement,4,2,6,316.0,100.0,2022.0,Korba,Nabeul,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
189000.0,Appartement,2,1,3,70.0,70.0,,L'aouina,Tunis,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
406000.0,Appartement,2,1,2,117.0,117.0,,Aïn Zaghouan,Tunis,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0
470000.0,Appartement,2,2,3,130.0,0.0,,Hammamet Sud,Nabeul,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
400000.0,Appartement,,,,114.0,0.0,,Hammamet,Nabeul,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2500.0,Appartement,,,,0.0,0.0,,Sousse Jawhara,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245000.0,Appartement,,,,0.0,0.0,,Aïn Zaghouan,Tunis,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
180000.0,Appartement,,,,0.0,50.0,,Hammamet Nord,Nabeul,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240000.0,Appartement,3,3,5,125.0,144.0,,Dar Ch'abane El Fehri,Nabeul,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
145000.0,Appartement,2,1,2,90.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
200000.0,Appartement,2,1,2,90.0,0.0,,Hammamet Centre,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315000.0,Appartement,4,1,4,117.0,117.0,2012.0,Manouba Ville,Manouba,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
170000000.0,Appartement,2,1,4,55.0,0.0,,M'saken,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135000.0,Appartement,3,1,4,109.0,109.0,,Medina Jedida,Ben Arous,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
440000.0,Appartement,,,,0.0,0.0,,Mrezga,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210000.0,Appartement,2,1,,87.0,0.0,,Kélibia,Nabeul,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
2400.0,Appartement,,,,0.0,0.0,,Aïn Zaghouan,Tunis,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
1400.0,Appartement,,,,140.0,0.0,,Aïn Zaghouan,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Appartement,1,,1,47.0,47.0,,Akouda,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480000.0,Appartement,2,2,3,142.0,0.0,,Kantaoui,Sousse,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1
810000.0,Appartement,4,2,5,209.0,0.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0
264.0,Appartement,1,1,2,64.0,0.0,,Kantaoui,Sousse,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
505600.0,Appartement,2,2,3,128.0,0.0,,Kantaoui,Sousse,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
488750.0,Appartement,2,2,3,115.0,0.0,,Kantaoui,Sousse,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
670000.0,Appartement,3,3,3,160.0,0.0,,La Soukra,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480000.0,Appartement,2,2,3,168.0,0.0,,Sahloul,Sousse,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1
480000.0,Appartement,,,,0.0,0.0,,Sahloul,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360000.0,Appartement,3,1,4,100.0,0.0,,Akouda,Sousse,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
400000.0,Appartement,3,2,4,120.0,0.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265000.0,Appartement,1,1,2,50.0,0.0,,Nabeul,Nabeul,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0
320000.0,Appartement,3,1,4,108.0,0.0,,Dar Ch'abane El Fehri,Nabeul,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
605000.0,Appartement,3,2,4,140.0,0.0,,Mrezga,Nabeul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
200000.0,Appartement,3,,3,110.0,110.0,,Radès,Ben Arous,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
220000.0,Appartement,2,1,3,110.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
270000.0,Appartement,2,1,3,290.0,290.0,,Bizerte Nord,Bizerte,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
285000.0,Appartement,2,1,3,114.0,0.0,,Ghazela,Ariana,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
276000.0,Appartement,2,1,,0.0,0.0,,Mahdia,Mahdia,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
290000.0,Appartement,3,2,4,123.0,123.0,2011.0,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230000.0,Appartement,2,2,1,122.0,122.0,2019.0,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0
230000.0,Appartement,2,2,3,122.0,122.0,2019.0,Medina Jedida,Ben Arous,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
320000.0,Appartement,3,1,4,93.0,0.0,,Dar Ch'abane El Fehri,Nabeul,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
389000.0,Appartement,,,,125.0,0.0,,Ennasr,Ariana,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
540000.0,Appartement,3,2,4,147.0,0.0,,La Soukra,Ariana,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
450000.0,Appartement,3,,3,150.0,150.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Appartement,3,,3,102.0,102.0,,Akouda,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500000.0,Appartement,2,,2,142.0,142.0,,Akouda,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150000.0,Appartement,1,,,30.0,30.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345000.0,Appartement,3,2,5,140.0,145.0,2016.0,La Soukra,Ariana,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
270000.0,Appartement,,,,0.0,0.0,,Mrezga,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
630000.0,Appartement,3,2,4,140.0,0.0,2024.0,Mrezga,Nabeul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
650000.0,Appartement,4,3,5,260.0,250.0,,La Marsa,Tunis,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
320000.0,Appartement,1,1,2,76.0,126.0,,Hammamet,Nabeul,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
350000.0,Appartement,3,2,4,270.0,220.0,,Bizerte Nord,Bizerte,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0
107000.0,Appartement,3,1,4,87.0,87.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
150000.0,Appartement,1,1,2,60.0,0.0,,Ennasr,Ariana,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
1.0,Appartement,2,1,3,115.0,0.0,,Medina Jedida,Ben Arous,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
415000.0,Appartement,,,,140.0,0.0,,Aïn Zaghouan,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255000.0,Appartement,,,,110.0,0.0,,Cité Olympique,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270.0,Appartement,2,1,3,100.0,110.21,,Ghazela,Ariana,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0
280000.0,Appartement,3,1,3,145.0,145.0,,Medina Jedida,Ben Arous,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
630000.0,Appartement,3,2,4,140.0,0.0,2022.0,Mrezga,Nabeul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
250000.0,Appartement,3,1,4,120.0,150.0,2018.0,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155000.0,Appartement,3,1,,0.0,0.0,,Sousse Jawhara,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3500.0,Appartement,4,2,,0.0,0.0,,Sahloul,Sousse,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
210000.0,Appartement,2,,2,79.0,79.0,,Hergla,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400000.0,Appartement,3,,3,124.0,124.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330000.0,Appartement,2,,2,129.0,129.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330000.0,Appartement,2,,2,114.0,114.0,,Mnihla,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0,Appartement,2,1,3,110.0,130.0,2022.0,Mrezga,Nabeul,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0
420000.0,Appartement,3,2,4,110.0,125.0,2015.0,Gammarth,Tunis,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0
270000.0,Appartement,1,1,2,90.0,0.0,,La Marsa,Tunis,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
270000.0,Appartement,2,,2,110.0,110.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315000.0,Appartement,1,1,1,122.0,100.0,2020.0,Hammamet,Nabeul,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
250000.0,Appartement,3,,3,122.0,122.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000.0,Appartement,3,1,4,108.0,0.0,,Dar Ch'abane El Fehri,Nabeul,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
225000.0,Appartement,1,1,,72.0,0.0,,Sousse Jawhara,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299.0,Appartement,1,1,2,100.0,100.0,2011.0,Ennasr,Ariana,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1
22.0,Appartement,5,2,8,144.0,144.0,2019.0,Ezzahra,Ben Arous,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0
167000.0,Appartement,1,,1,52.0,52.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365000.0,Appartement,2,1,3,109.0,0.0,2022.0,Hammamet Nord,Nabeul,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
240000.0,Appartement,3,1,,120.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374000.0,Appartement,2,1,,101.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510000.0,Appartement,4,2,5,179.0,210.0,2007.0,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690000.0,Appartement,3,,3,350.0,350.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Appartement,2,,2,124.0,124.0,,La Soukra,Ariana,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0
200000.0,Appartement,1,,1,67.0,67.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2350000.0,Appartement,3,2,6,92.0,112.0,2022.0,El Mourouj,Ben Arous,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
380000.0,Appartement,1,1,2,55.0,0.0,,Hammamet Nord,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
298000.0,Appartement,,,,0.0,132.0,,Kantaoui,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000.0,Appartement,1,1,1,40.0,44.0,,Akouda,Sousse,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
135000.0,Appartement,2,,3,98.0,98.0,,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
680000.0,Appartement,,,,0.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279000.0,Appartement,2,1,,98.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
202000.0,Appartement,2,1,,101.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
295000.0,Appartement,2,1,,101.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
250000.0,Appartement,1,1,2,72.0,109.0,,Mrezga,Nabeul,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
170000.0,Appartement,1,1,1,45.0,45.0,2023.0,Ariana Ville,Ariana,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
394000.0,Appartement,2,2,,107.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000.0,Appartement,2,1,3,142.0,0.0,2023.0,Hammamet Centre,Nabeul,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
290000.0,Appartement,2,1,3,93.0,0.0,2023.0,Mrezga,Nabeul,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
340000.0,Appartement,1,1,2,63.0,0.0,,La Marsa,Tunis,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
190000.0,Appartement,,,,85.0,130.0,,Zarzis,Médenine,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
360000.0,Appartement,3,2,3,135.0,0.0,2024.0,Hammamet Nord,Nabeul,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
2.0,Appartement,4,2,7,144.0,144.0,2022.0,Ezzahra,Ben Arous,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1
200000.0,Appartement,1,1,1,180.0,180.0,2023.0,Kélibia,Nabeul,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
110000.0,Appartement,2,1,,105.0,0.0,,Téboulba,Monastir,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260000.0,Appartement,2,1,,102.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
185000.0,Appartement,2,1,2,116.0,0.0,2024.0,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
560000.0,Appartement,4,2,5,200.0,0.0,,L'aouina,Tunis,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
320000.0,Appartement,3,1,4,108.0,0.0,,Dar Ch'abane El Fehri,Nabeul,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
385000.0,Appartement,,,,82.0,100.0,,Akouda,Sousse,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
135000.0,Appartement,2,,3,90.0,90.0,,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280000.0,Appartement,2,1,3,110.0,0.0,,Hammam Sousse,Sousse,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
282000.0,Appartement,2,1,3,80.0,0.0,,Kantaoui,Sousse,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
330000.0,Appartement,2,1,3,0.0,116.0,,Sahloul,Sousse,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0
420000.0,Appartement,3,,4,147.0,147.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230000.0,Appartement,1,1,2,0.0,0.0,,Hammamet Nord,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450.0,Appartement,2,1,,130.0,0.0,,Kantaoui,Sousse,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0
319000.0,Appartement,1,,1,68.0,68.0,,La Soukra,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.0,Appartement,3,1,7,100.0,0.0,20005.0,Menzah,Ariana,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
165.0,Appartement,3,1,4,90.0,0.0,2002.0,El Mourouj,Ben Arous,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1
400000.0,Appartement,3,1,4,120.0,0.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
171000.0,Appartement,1,1,1,1.0,1.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
550000.0,Appartement,3,,3,123.0,123.0,,La Soukra,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140000.0,Appartement,1,1,2,55.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510000.0,Appartement,3,,3,190.0,190.0,,Nabeul,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186000.0,Appartement,,,,0.0,0.0,,Monastir,Monastir,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
185000.0,Appartement,2,1,3,75.0,0.0,,Hammamet,Nabeul,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
65000.0,Appartement,3,1,3,80.0,80.0,2007.0,Mohamedia,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230000.0,Appartement,2,1,3,110.0,0.0,2020.0,Hammamet Sud,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480000.0,Appartement,3,1,7,156.0,0.0,,Akouda,Sousse,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0
260000.0,Appartement,2,1,5,80.0,0.0,,Hergla,Sousse,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
145000.0,Appartement,2,1,3,67.0,67.0,2001.0,Radès,Ben Arous,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000.0,Appartement,3,1,5,92.0,92.0,2015.0,Hammam Chott,Ben Arous,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1
320000.0,Appartement,3,1,4,108.0,0.0,,Dar Ch'abane El Fehri,Nabeul,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
800000.0,Appartement,1,,2,118.0,118.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000.0,Appartement,2,1,5,75.0,0.0,,Sousse Médina,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145000.0,Appartement,2,1,,0.0,80.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000.0,Appartement,1,1,2,72.0,109.0,,Mrezga,Nabeul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
305000.0,Appartement,1,1,2,122.0,0.0,2023.0,Mrezga,Nabeul,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
485000.0,Appartement,4,2,5,165.0,0.0,,Cité El Khadra,Tunis,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
480000.0,Appartement,,,,131.0,0.0,2023.0,Aïn Zaghouan,Tunis,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
710000.0,Appartement,2,2,3,198.0,0.0,,Aïn Zaghouan,Tunis,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
370.0,Appartement,5,2,6,300.0,0.0,2005.0,El Ouardia,Tunis,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1
225000.0,Appartement,1,1,,70.0,0.0,,Sousse Jawhara,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430000.0,Appartement,2,,3,140.0,140.0,,La Soukra,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
970.0,Appartement,1,1,1,70.0,0.0,2024.0,Sahloul,Sousse,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0
82.0,Appartement,3,1,4,78.0,78.0,2007.0,Mohamedia,Ben Arous,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
495000.0,Appartement,2,1,3,90.0,117.0,2021.0,Nabeul,Nabeul,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0
600000.0,Appartement,2,1,3,90.0,190.0,2021.0,Nabeul,Nabeul,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
265000.0,Appartement,1,1,,85.0,0.0,,Kantaoui,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340000.0,Appartement,2,1,3,116.0,0.0,,Hammamet Sud,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540000.0,Appartement,2,1,,120.0,0.0,,Monastir,Monastir,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
235.0,Appartement,1,,1,65.0,65.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580000.0,Appartement,2,1,,162.0,0.0,,Sousse Jawhara,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647000.0,Appartement,3,2,4,120.0,120.0,,Kantaoui,Sousse,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0
358000.0,Appartement,2,1,3,72.0,72.0,,Kantaoui,Sousse,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0
